========================================
Experiment: PI Controller + Point Mass
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 20.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Ki : 1.0

Plant
-----
Mass : 1.0 kg

Observed Results
----------------
- Position overshot the target significantly.
- Oscillations increased over time.
- Maximum observed position: 700+
- PI control is very unstable for point mass

Logs
----
time,position,velocity,controller_output
1.37, 16.4958, 17.4162, -7.58914
1.38, 16.6692, 17.3403, -8.00263
1.39, 16.8418, 17.2603, -8.41626
1.4, 17.0135, 17.1761, -8.82991
1.41, 17.1844, 17.0878, -9.24351
1.42, 17.3544, 16.9954, -9.65697
1.43, 17.5233, 16.8988, -10.0702
1.44, 17.6913, 16.7981, -10.483
1.45, 17.8583, 16.6933, -10.8955
1.46, 18.0241, 16.5843, -11.3074
1.47, 18.1888, 16.4712, -11.7187
1.48, 18.3524, 16.3541, -12.1293
1.49, 18.5147, 16.2328, -12.5391
1.5, 18.6758, 16.1074, -12.9481
1.51, 18.8355, 15.9779, -13.356
1.52, 18.994, 15.8443, -13.7628
1.53, 19.151, 15.7067, -14.1684
1.54, 19.3067, 15.565, -14.5728
1.55, 19.4609, 15.4193, -14.9758
1.56, 19.6136, 15.2695, -15.3773
1.57, 19.7647, 15.1158, -15.7773
1.58, 19.9143, 14.958, -16.1756
1.59, 20.0623, 14.7962, -16.5721
1.6, 20.2086, 14.6305, -16.9668
1.61, 20.3532, 14.4608, -17.3596
1.62, 20.4961, 14.2872, -17.7503
1.63, 20.6372, 14.1097, -18.1389
1.64, 20.7765, 13.9284, -18.5252
1.65, 20.9139, 13.7431, -18.9092
1.66, 21.0494, 13.554, -19.2908
1.67, 21.183, 13.3611, -19.6698
1.68, 21.3147, 13.1644, -20.0462
1.69, 21.4443, 12.9639, -20.42
1.7, 21.5719, 12.7597, -20.7909
1.71, 21.6974, 12.5518, -21.1589
1.72, 21.8208, 12.3402, -21.5239
1.73, 21.9421, 12.125, -21.8858
1.74, 22.0611, 11.9061, -22.2446
1.75, 22.178, 11.6837, -22.6
1.76, 22.2926, 11.4577, -22.9521
1.77, 22.4048, 11.2282, -23.3007
1.78, 22.5148, 10.9952, -23.6458
1.79, 22.6224, 10.7587, -23.9872
1.8, 22.7276, 10.5188, -24.3248
1.81, 22.8303, 10.2756, -24.6586
1.82, 22.9306, 10.029, -24.9885
1.83, 23.0284, 9.77912, -25.3144
1.84, 23.1237, 9.52598, -25.6361
1.85, 23.2164, 9.26962, -25.9537
1.86, 23.3065, 9.01008, -26.267
1.87, 23.3939, 8.74741, -26.5758
1.88, 23.4788, 8.48165, -26.8803
1.89, 23.5609, 8.21285, -27.1801
1.9, 23.6403, 7.94105, -27.4754
1.91, 23.717, 7.6663, -27.7659
1.92, 23.7908, 7.38864, -28.0515
1.93, 23.8619, 7.10812, -28.3323
1.94, 23.9302, 6.8248, -28.6081
1.95, 23.9956, 6.53872, -28.8788
1.96, 24.0581, 6.24993, -29.1444
1.97, 24.1176, 5.95849, -29.4048
1.98, 24.1743, 5.66444, -29.6598
1.99, 24.228, 5.36784, -29.9094
2, 24.2787, 5.06875, -30.1536
2.01, 24.3263, 4.76721, -30.3922
2.02, 24.371, 4.46329, -30.6252
2.03, 24.4125, 4.15704, -30.8524
2.04, 24.451, 3.84851, -31.0739
2.05, 24.4864, 3.53777, -31.2895
2.06, 24.5186, 3.22488, -31.4992
2.07, 24.5477, 2.90988, -31.7029
2.08, 24.5737, 2.59286, -31.9005
2.09, 24.5964, 2.27385, -32.0919
2.1, 24.6159, 1.95293, -32.2772
2.11, 24.6322, 1.63016, -32.4561
2.12, 24.6453, 1.3056, -32.6286
2.13, 24.6551, 0.979312, -32.7948
2.14, 24.6616, 0.651364, -32.9544
2.15, 24.6648, 0.32182, -33.1075
2.16, 24.6647, -0.00925525, -33.254
2.17, 24.6613, -0.341795, -33.3938
2.18, 24.6546, -0.675733, -33.5268
2.19, 24.6444, -1.011, -33.653
2.2, 24.631, -1.34753, -33.7724
2.21, 24.6141, -1.68525, -33.8848
2.22, 24.5939, -2.0241, -33.9903
2.23, 24.5702, -2.364, -34.0887
2.24, 24.5432, -2.70489, -34.18
2.25, 24.5127, -3.04669, -34.2642
2.26, 24.4788, -3.38933, -34.3412
2.27, 24.4415, -3.73275, -34.411
2.28, 24.4007, -4.07686, -34.4734
2.29, 24.3565, -4.42159, -34.5286
2.3, 24.3088, -4.76688, -34.5763
2.31, 24.2577, -5.11264, -34.6167
2.32, 24.2031, -5.45881, -34.6495
2.33, 24.1451, -5.8053, -34.6749
2.34, 24.0836, -6.15205, -34.6926
2.35, 24.0186, -6.49898, -34.7029
2.36, 23.9501, -6.846, -34.7054
2.37, 23.8782, -7.19306, -34.7004
2.38, 23.8028, -7.54006, -34.6876
2.39, 23.7239, -7.88694, -34.6671
2.4, 23.6416, -8.23361, -34.6388
2.41, 23.5558, -8.58, -34.6028
2.42, 23.4665, -8.92602, -34.5589
2.43, 23.3738, -9.27161, -34.5072
2.44, 23.2776, -9.61669, -34.4477
2.45, 23.178, -9.96116, -34.3802
2.46, 23.075, -10.305, -34.3049
2.47, 22.9685, -10.648, -34.2216
2.48, 22.8586, -10.9902, -34.1304
2.49, 22.7453, -11.3315, -34.0312
2.5, 22.6285, -11.6718, -33.9241
2.51, 22.5084, -12.0111, -33.8089
2.52, 22.3849, -12.3492, -33.6858
2.53, 22.2581, -12.686, -33.5546
2.54, 22.1279, -13.0216, -33.4155
2.55, 21.9943, -13.3557, -33.2683
2.56, 21.8574, -13.6884, -33.1131
2.57, 21.7172, -14.0195, -32.9499
2.58, 21.5737, -14.349, -32.7787
2.59, 21.427, -14.6768, -32.5994
2.6, 21.2769, -15.0028, -32.4121
2.61, 21.1237, -15.327, -32.2168
2.62, 20.9672, -15.6491, -32.0135
2.63, 20.8075, -15.9693, -31.8022
2.64, 20.6446, -16.2873, -31.5829
2.65, 20.4786, -16.6031, -31.3556
2.66, 20.3094, -16.9167, -31.1204
2.67, 20.1371, -17.2279, -30.8772
2.68, 19.9618, -17.5366, -30.6261
2.69, 19.7833, -17.8429, -30.367
2.7, 19.6019, -18.1466, -30.1001
2.71, 19.4174, -18.4476, -29.8254
2.72, 19.2299, -18.7458, -29.5427
2.73, 19.0395, -19.0412, -29.2523
2.74, 18.8462, -19.3338, -28.9541
2.75, 18.65, -19.6233, -28.6481
2.76, 18.4509, -19.9098, -28.3344
2.77, 18.2489, -20.1931, -28.0131
2.78, 18.0442, -20.4733, -27.684
2.79, 17.8367, -20.7501, -27.3474
2.8, 17.6265, -21.0236, -27.0032
2.81, 17.4135, -21.2936, -26.6515
2.82, 17.1979, -21.5601, -26.2922
2.83, 16.9797, -21.8231, -25.9256
2.84, 16.7589, -22.0823, -25.5515
2.85, 16.5355, -22.3378, -25.1701
2.86, 16.3096, -22.5895, -24.7814
2.87, 16.0812, -22.8373, -24.3855
2.88, 15.8504, -23.0812, -23.9824
2.89, 15.6172, -23.321, -23.5721
2.9, 15.3816, -23.5567, -23.1548
2.91, 15.1438, -23.7883, -22.7305
2.92, 14.9036, -24.0156, -22.2992
2.93, 14.6612, -24.2386, -21.861
2.94, 14.4166, -24.4572, -21.4161
2.95, 14.1699, -24.6714, -20.9643
2.96, 13.9211, -24.881, -20.5059
2.97, 13.6703, -25.0861, -20.0409
2.98, 13.4174, -25.2865, -19.5694
2.99, 13.1626, -25.4822, -19.0913
3, 12.9058, -25.6731, -18.6069
3.01, 12.6473, -25.8591, -18.1162
3.02, 12.3868, -26.0403, -17.6193
3.03, 12.1247, -26.2165, -17.1162
3.04, 11.8608, -26.3877, -16.6071
3.05, 11.5953, -26.5537, -16.0919
3.06, 11.3281, -26.7147, -15.5709
3.07, 11.0594, -26.8704, -15.0441
