========================================
Experiment: P Controller + Point Mass
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 10.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0

Plant
-----
Mass : 1.0 kg

Observed Results
----------------
- Position keeps oscillating around the Target
- The Force does not decrease fast enough as error decreases due to inertia
- Maximum observed position: 20.0001
- P control is unstable for point mass

Logs
----
time,position,velocity,controller_output
6.01, 16.0726, 11.2969, -12.1451
6.02, 16.1843, 11.1754, -12.3686
6.03, 16.2948, 11.0518, -12.5897
6.04, 16.4041, 10.9259, -12.8082
6.05, 16.5121, 10.7978, -13.0241
6.06, 16.6187, 10.6675, -13.2375
6.07, 16.7241, 10.5352, -13.4482
6.08, 16.8281, 10.4007, -13.6562
6.09, 16.9307, 10.2641, -13.8615
6.1, 17.032, 10.1255, -14.064
6.11, 17.1319, 9.98487, -14.2637
6.12, 17.2303, 9.84223, -14.4605
6.13, 17.3273, 9.69762, -14.6545
6.14, 17.4228, 9.55108, -14.8455
6.15, 17.5168, 9.40262, -15.0336
6.16, 17.6093, 9.25229, -15.2186
6.17, 17.7003, 9.1001, -15.4006
6.18, 17.7898, 8.9461, -15.5795
6.19, 17.8777, 8.7903, -15.7554
6.2, 17.964, 8.63275, -15.928
6.21, 18.0487, 8.47347, -16.0975
6.22, 18.1319, 8.31249, -16.2637
6.23, 18.2134, 8.14985, -16.4267
6.24, 18.2932, 7.98559, -16.5864
6.25, 18.3714, 7.81972, -16.7428
6.26, 18.4479, 7.6523, -16.8959
6.27, 18.5228, 7.48334, -17.0455
6.28, 18.5959, 7.31288, -17.1918
6.29, 18.6673, 7.14096, -17.3346
6.3, 18.737, 6.96762, -17.474
6.31, 18.8049, 6.79288, -17.6098
6.32, 18.8711, 6.61678, -17.7422
6.33, 18.9355, 6.43936, -17.871
6.34, 18.9981, 6.26065, -17.9962
6.35, 19.0589, 6.08069, -18.1178
6.36, 19.1179, 5.89951, -18.2358
6.37, 19.1751, 5.71715, -18.3501
6.38, 19.2304, 5.53365, -18.4608
6.39, 19.2839, 5.34904, -18.5678
6.4, 19.3355, 5.16336, -18.671
6.41, 19.3853, 4.97665, -18.7706
6.42, 19.4332, 4.78895, -18.8663
6.43, 19.4792, 4.60028, -18.9584
6.44, 19.5233, 4.4107, -19.0466
6.45, 19.5655, 4.22024, -19.131
6.46, 19.6058, 4.02893, -19.2115
6.47, 19.6441, 3.83681, -19.2883
6.48, 19.6806, 3.64393, -19.3612
6.49, 19.7151, 3.45032, -19.4302
6.5, 19.7476, 3.25601, -19.4953
6.51, 19.7783, 3.06106, -19.5565
6.52, 19.8069, 2.8655, -19.6138
6.53, 19.8336, 2.66936, -19.6672
6.54, 19.8583, 2.47269, -19.7167
6.55, 19.8811, 2.27552, -19.7622
6.56, 19.9019, 2.0779, -19.8037
6.57, 19.9207, 1.87986, -19.8413
6.58, 19.9375, 1.68145, -19.875
6.59, 19.9523, 1.4827, -19.9046
6.6, 19.9651, 1.28365, -19.9303
6.61, 19.976, 1.08435, -19.952
6.62, 19.9848, 0.884829, -19.9697
6.63, 19.9917, 0.685132, -19.9834
6.64, 19.9965, 0.485298, -19.9931
6.65, 19.9994, 0.285368, -19.9988
6.66, 20.0002, 0.0853797, -20.0005
6.67, 19.9991, -0.114625, -19.9982
6.68, 19.996, -0.314607, -19.9919
6.69, 19.9908, -0.514526, -19.9816
6.7, 19.9837, -0.714342, -19.9673
6.71, 19.9745, -0.914016, -19.949
6.72, 19.9634, -1.11351, -19.9268
6.73, 19.9503, -1.31277, -19.9005
6.74, 19.9351, -1.51178, -19.8703
6.75, 19.918, -1.71048, -19.8361
6.76, 19.8989, -1.90884, -19.7979
6.77, 19.8779, -2.10682, -19.7558
6.78, 19.8548, -2.30438, -19.7097
6.79, 19.8298, -2.50148, -19.6596
6.8, 19.8028, -2.69807, -19.6057
6.81, 19.7739, -2.89413, -19.5478
6.82, 19.743, -3.08961, -19.486
6.83, 19.7102, -3.28447, -19.4203
6.84, 19.6754, -3.47867, -19.3507
6.85, 19.6387, -3.67218, -19.2773
6.86, 19.6, -3.86495, -19.2
6.87, 19.5594, -4.05695, -19.1189
6.88, 19.517, -4.24814, -19.0339
6.89, 19.4726, -4.43848, -18.9451
6.9, 19.4263, -4.62793, -18.8526
6.91, 19.3781, -4.81646, -18.7562
6.92, 19.3281, -5.00402, -18.6562
6.93, 19.2762, -5.19058, -18.5524
6.94, 19.2224, -5.3761, -18.4448
6.95, 19.1668, -5.56055, -18.3336
6.96, 19.1094, -5.74389, -18.2187
6.97, 19.0501, -5.92608, -18.1002
6.98, 18.989, -6.10708, -17.9781
6.99, 18.9262, -6.28686, -17.8523
7, 18.8615, -6.46538, -17.723
7.01, 18.7951, -6.64261, -17.5902
7.02, 18.7269, -6.81851, -17.4538
7.03, 18.657, -6.99305, -17.314
7.04, 18.5853, -7.16619, -17.1706
7.05, 18.5119, -7.3379, -17.0239
7.06, 18.4369, -7.50814, -16.8737
7.07, 18.3601, -7.67687, -16.7202
7.08, 18.2816, -7.84408, -16.5633
7.09, 18.2015, -8.00971, -16.4031
7.1, 18.1198, -8.17374, -16.2396
7.11, 18.0364, -8.33614, -16.0729
7.12, 17.9515, -8.49686, -15.903
7.13, 17.8649, -8.65589, -15.7298
7.14, 17.7768, -8.81319, -15.5536
7.15, 17.6871, -8.96873, -15.3742
7.16, 17.5959, -9.12247, -15.1918
7.17, 17.5031, -9.27439, -15.0063
7.18, 17.4089, -9.42445, -14.8178
7.19, 17.3132, -9.57263, -14.6263
7.2, 17.216, -9.71889, -14.4319
7.21, 17.1173, -9.86321, -14.2347
7.22, 17.0173, -10.0056, -14.0346
7.23, 16.9158, -10.1459, -13.8317
7.24, 16.813, -10.2842, -13.626
7.25, 16.7088, -10.4205, -13.4176
7.26, 16.6032, -10.5547, -13.2065
7.27, 16.4964, -10.6867, -12.9927
7.28, 16.3882, -10.8166, -12.7764
7.29, 16.2788, -10.9444, -12.5575
7.3, 16.1681, -11.07, -12.3361
7.31, 16.0561, -11.1933, -12.1122
7.32, 15.943, -11.3145, -11.886
7.33, 15.8286, -11.4333, -11.6573
7.34, 15.7131, -11.5499, -11.4263
7.35, 15.5965, -11.6642, -11.193
7.36, 15.4787, -11.7761, -10.9575
7.37, 15.3599, -11.8857, -10.7198
7.38, 15.24, -11.9929, -10.4799
7.39, 15.119, -12.0977, -10.238
7.4, 14.997, -12.2, -9.99396
7.41, 14.874, -12.3, -9.74796
7.42, 14.75, -12.3975, -9.50001
7.43, 14.6251, -12.4925, -9.25016
7.44, 14.4992, -12.585, -8.99846
7.45, 14.3725, -12.675, -8.74496
7.46, 14.2449, -12.7624, -8.48971
7.47, 14.1164, -12.8473, -8.23277
7.48, 13.9871, -12.9296, -7.97418
7.49, 13.857, -13.0094, -7.71399
7.5, 13.7261, -13.0865, -7.45226
7.51, 13.5945, -13.161, -7.18904
7.52, 13.4622, -13.2329, -6.92438
7.53, 13.3292, -13.3022, -6.65834
7.54, 13.1955, -13.3687, -6.39096
7.55, 13.0612, -13.4327, -6.12231
7.56, 12.9262, -13.4939, -5.85243
7.57, 12.7907, -13.5524, -5.58138
7.58, 12.6546, -13.6082, -5.30922
7.59, 12.518, -13.6613, -5.03599
7.6, 12.3809, -13.7117, -4.76176
7.61, 12.2433, -13.7593, -4.48657
7.62, 12.1052, -13.8042, -4.21049
7.63, 11.9668, -13.8463, -3.93356
7.64, 11.8279, -13.8856, -3.65585
7.65, 11.6887, -13.9222, -3.37741
7.66, 11.5491, -13.9559, -3.09829
7.67, 11.4093, -13.9869, -2.81855
7.68, 11.2691, -14.0151, -2.53825
7.69, 11.1287, -14.0405, -2.25744
7.7, 10.9881, -14.0631, -1.97618
7.71, 10.8473, -14.0828, -1.69452
7.72, 10.7063, -14.0998, -1.41253
7.73, 10.5651, -14.1139, -1.13025
7.74, 10.4239, -14.1252, -0.847747
7.75, 10.2825, -14.1337, -0.565073
7.76, 10.1411, -14.1393, -0.282287
7.77, 9.99972, -14.1421, 0.000555838
7.78, 9.8583, -14.1421, 0.283398
7.79, 9.71691, -14.1393, 0.566184
7.8, 9.57557, -14.1336, 0.848857
7.81, 9.43432, -14.1251, 1.13136
7.82, 9.29318, -14.1138, 1.41364
7.83, 9.15218, -14.0997, 1.69563
7.84, 9.01136, -14.0827, 1.97729
7.85, 8.87073, -14.063, 2.25855
7.86, 8.73032, -14.0404, 2.53935
7.87, 8.59017, -14.015, 2.81965
7.88, 8.45031, -13.9868, 3.09939
7.89, 8.31075, -13.9558, 3.3785
7.9, 8.17153, -13.922, 3.65694
7.91, 8.03267, -13.8854, 3.93465
7.92, 7.89421, -13.8461, 4.21158
7.93, 7.75617, -13.804, 4.48766
7.94, 7.61858, -13.7591, 4.76284
7.95, 7.48147, -13.7115, 5.03707
7.96, 7.34486, -13.6611, 5.31029
7.97, 7.20878, -13.608, 5.58245
7.98, 7.07325, -13.5522, 5.85349
7.99, 6.93832, -13.4936, 6.12337
8, 6.80399, -13.4324, 6.39201
8.01, 6.67031, -13.3685, 6.65938
8.02, 6.53729, -13.3019, 6.92542
8.03, 6.40496, -13.2326, 7.19007
8.04, 6.27336, -13.1607, 7.45329
8.05, 6.14249, -13.0862, 7.71501
8.06, 6.0124, -13.0091, 7.97519
8.07, 5.88311, -12.9293, 8.23378
8.08, 5.75464, -12.847, 8.49072
8.09, 5.62702, -12.7621, 8.74596
8.1, 5.50027, -12.6746, 8.99945
8.11, 5.37443, -12.5846, 9.25115
8.12, 5.24951, -12.4921, 9.50099
8.13, 5.12554, -12.3971, 9.74893
8.14, 5.00254, -12.2996, 9.99492
8.15, 4.88054, -12.1996, 10.2389
8.16, 4.75957, -12.0973, 10.4809
8.17, 4.63965, -11.9925, 10.7207
8.18, 4.52079, -11.8852, 10.9584
8.19, 4.40304, -11.7757, 11.1939
8.2, 4.2864, -11.6637, 11.4272
8.21, 4.1709, -11.5494, 11.6582
8.22, 4.05658, -11.4329, 11.8868
8.23, 3.94344, -11.314, 12.1131
8.24, 3.83151, -11.1929, 12.337
8.25, 3.72081, -11.0695, 12.5584
8.26, 3.61137, -10.9439, 12.7773
8.27, 3.50321, -10.8161, 12.9936
8.28, 3.39635, -10.6862, 13.2073
8.29, 3.29081, -10.5541, 13.4184
8.3, 3.18661, -10.4199, 13.6268
8.31, 3.08377, -10.2837, 13.8325
8.32, 2.98232, -10.1454, 14.0354
8.33, 2.88227, -10.005, 14.2355
8.34, 2.78364, -9.86265, 14.4327
8.35, 2.68646, -9.71832, 14.6271
8.36, 2.59074, -9.57205, 14.8185
8.37, 2.4965, -9.42386, 15.007
8.38, 2.40376, -9.27379, 15.1925
8.39, 2.31254, -9.12187, 15.3749
8.4, 2.22286, -8.96812, 15.5543
8.41, 2.13474, -8.81258, 15.7305
8.42, 2.04818, -8.65527, 15.9036
8.43, 1.96322, -8.49624, 16.0736
8.44, 1.87987, -8.3355, 16.2403
8.45, 1.79814, -8.1731, 16.4037
8.46, 1.71804, -8.00906, 16.5639
8.47, 1.63961, -7.84342, 16.7208
8.48, 1.56285, -7.67621, 16.8743
8.49, 1.48777, -7.50747, 17.0245
8.5, 1.4144, -7.33723, 17.1712
8.51, 1.34275, -7.16551, 17.3145
8.52, 1.27282, -6.99237, 17.4544
8.53, 1.20464, -6.81783, 17.5907
8.54, 1.13823, -6.64192, 17.7235
8.55, 1.07358, -6.46468, 17.8528
8.56, 1.01072, -6.28615, 17.9786
8.57, 0.949653, -6.10637, 18.1007
8.58, 0.8904, -5.92536, 18.2192
8.59, 0.832968, -5.74317, 18.3341
8.6, 0.77737, -5.55983, 18.4453
8.61, 0.723616, -5.37538, 18.5528
8.62, 0.671717, -5.18985, 18.6566
8.63, 0.621684, -5.00328, 18.7566
8.64, 0.573527, -4.81572, 18.8529
8.65, 0.527255, -4.62719, 18.9455
8.66, 0.482878, -4.43773, 19.0342
8.67, 0.440404, -4.24739, 19.1192
8.68, 0.399842, -4.0562, 19.2003
8.69, 0.3612, -3.86419, 19.2776
8.7, 0.324486, -3.67142, 19.351
8.71, 0.289707, -3.47791, 19.4206
8.72, 0.25687, -3.2837, 19.4863
8.73, 0.225982, -3.08884, 19.548
8.74, 0.197048, -2.89336, 19.6059
8.75, 0.170075, -2.6973, 19.6599
8.76, 0.145068, -2.5007, 19.7099
8.77, 0.122032, -2.3036, 19.7559
8.78, 0.100971, -2.10604, 19.7981
8.79, 0.0818908, -1.90806, 19.8362
8.8, 0.0647938, -1.7097, 19.8704
8.81, 0.0496838, -1.511, 19.9006
8.82, 0.0365639, -1.31199, 19.9269
8.83, 0.0254367, -1.11272, 19.9491
8.84, 0.0163044, -0.913231, 19.9674
8.85, 0.00916879, -0.713557, 19.9817
8.86, 0.00403138, -0.513741, 19.9919
8.87, 0.000893168, -0.313821, 19.9982
8.88, -0.000245223, -0.113839, 20.0005
8.89, 0.000616435, 0.0861658, 19.9988
8.9, 0.00347797, 0.286153, 19.993
8.91, 0.00833881, 0.486084, 19.9833
8.92, 0.015198, 0.685917, 19.9696
8.93, 0.0240541, 0.885613, 19.9519
8.94, 0.0349054, 1.08513, 19.9302
8.95, 0.0477498, 1.28443, 19.9045
8.96, 0.0625846, 1.48348, 19.8748
8.97, 0.0794068, 1.68223, 19.8412
8.98, 0.0982132, 1.88064, 19.8036
8.99, 0.119, 2.07867, 19.762
9, 0.141763, 2.27629, 19.7165
9.01, 0.166498, 2.47346, 19.667
9.02, 0.193199, 2.67013, 19.6136
9.03, 0.221861, 2.86627, 19.5563
9.04, 0.25248, 3.06183, 19.495
9.05, 0.285048, 3.25678, 19.4299
9.06, 0.319558, 3.45108, 19.3609
9.07, 0.356005, 3.64469, 19.288
9.08, 0.394381, 3.83757, 19.2112
9.09, 0.434678, 4.02968, 19.1306
9.1, 0.476888, 4.22099, 19.0462
9.11, 0.521002, 4.41145, 18.958
9.12, 0.567012, 4.60103, 18.866
9.13, 0.614909, 4.78969, 18.7702
9.14, 0.664683, 4.97739, 18.6706
9.15, 0.716324, 5.1641, 18.5674
9.16, 0.769822, 5.34977, 18.4604
9.17, 0.825165, 5.53437, 18.3497
9.18, 0.882344, 5.71787, 18.2353
9.19, 0.941346, 5.90022, 18.1173
9.2, 1.00216, 6.0814, 17.9957
9.21, 1.06477, 6.26135, 17.8705
9.22, 1.12917, 6.44006, 17.7417
9.23, 1.19535, 6.61747, 17.6093
9.24, 1.26328, 6.79357, 17.4734
9.25, 1.33297, 6.9683, 17.3341
9.26, 1.40438, 7.14164, 17.1912
9.27, 1.47752, 7.31355, 17.045
9.28, 1.55236, 7.484, 16.8953
9.29, 1.62889, 7.65296, 16.7422
9.3, 1.70709, 7.82038, 16.5858
9.31, 1.78696, 7.98624, 16.4261
9.32, 1.86846, 8.1505, 16.2631
9.33, 1.95159, 8.31313, 16.0968
9.34, 2.03633, 8.4741, 15.9273
9.35, 2.12267, 8.63337, 15.7547
9.36, 2.21058, 8.79092, 15.5788
9.37, 2.30004, 8.9467, 15.3999
9.38, 2.39105, 9.1007, 15.2179
9.39, 2.48358, 9.25288, 15.0328
9.4, 2.57761, 9.40321, 14.8448
9.41, 2.67313, 9.55166, 14.6537
9.42, 2.77011, 9.6982, 14.4598
9.43, 2.86854, 9.84279, 14.2629
9.44, 2.96839, 9.98542, 14.0632
9.45, 3.06965, 10.1261, 13.8607
9.46, 3.1723, 10.2647, 13.6554
9.47, 3.27631, 10.4012, 13.4474
9.48, 3.38167, 10.5357, 13.2367
9.49, 3.48835, 10.6681, 13.0233
9.5, 3.59633, 10.7983, 12.8073
9.51, 3.70559, 10.9264, 12.5888
9.52, 3.81612, 11.0523, 12.3678
9.53, 3.92788, 11.1759, 12.1442
9.54, 4.04085, 11.2974, 11.9183
9.55, 4.15502, 11.4166, 11.69
9.56, 4.27035, 11.5335, 11.4593
9.57, 4.38683, 11.648, 11.2263
9.58, 4.50443, 11.7603, 10.9911
9.59, 4.62314, 11.8702, 10.7537
9.6, 4.74291, 11.9778, 10.5142
9.61, 4.86374, 12.0829, 10.2725
9.62, 4.9856, 12.1856, 10.0288
9.63, 5.10846, 12.2859, 9.78308
9.64, 5.2323, 12.3837, 9.53541
9.65, 5.35709, 12.4791, 9.28583
9.66, 5.48281, 12.572, 9.03439
9.67, 5.60943, 12.6623, 8.78114
9.68, 5.73693, 12.7501, 8.52614
9.69, 5.86528, 12.8354, 8.26943
9.7, 5.99446, 12.9181, 8.01107
9.71, 6.12445, 12.9982, 7.75111
9.72, 6.2552, 13.0757, 7.48959
9.73, 6.38671, 13.1506, 7.22658
9.74, 6.51894, 13.2229, 6.96212
9.75, 6.65186, 13.2925, 6.69627
9.76, 6.78546, 13.3594, 6.42909
9.77, 6.91969, 13.4237, 6.16061
9.78, 7.05455, 13.4853, 5.8909
9.79, 7.18999, 13.5442, 5.62002
9.8, 7.32599, 13.6004, 5.34801
9.81, 7.46253, 13.6539, 5.07493
9.82, 7.59958, 13.7047, 4.80084
9.83, 7.73711, 13.7527, 4.52579
9.84, 7.87509, 13.7979, 4.24983
9.85, 8.01349, 13.8404, 3.97302
9.86, 8.15229, 13.8802, 3.69541
9.87, 8.29146, 13.9171, 3.41707
9.88, 8.43098, 13.9513, 3.13805
9.89, 8.5708, 13.9827, 2.85839
9.9, 8.71092, 14.0113, 2.57817
9.91, 8.85129, 14.037, 2.29743
9.92, 8.99189, 14.06, 2.01623
9.93, 9.13269, 14.0802, 1.73462
9.94, 9.27366, 14.0975, 1.45267
9.95, 9.41478, 14.112, 1.17043
9.96, 9.55602, 14.1238, 0.887957
9.97, 9.69735, 14.1326, 0.605305
9.98, 9.83873, 14.1387, 0.322531
9.99, 9.98015, 14.1419, 0.0396928
10, 10.1216, 14.1423, -0.243153
