========================================
Experiment: PD Controller + Point Mass
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 20.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Kd : 2.0

Plant
-----
Mass : 1.0 kg

Observed Results
----------------
- Position slowly converges to target
- Once target is reached, it oscillates around the target as the force approaches 0
- Maximum observed position: 10
- PI control is very stable for point mass

Logs
----
time,position,velocity,controller_output
5.96, 9.98469, -0.0155934, 0.061805
5.97, 9.98454, -0.0149753, 0.0608685
5.98, 9.9844, -0.0143666, 0.0599384
5.99, 9.98426, -0.0137672, 0.059015
6, 9.98413, -0.0131771, 0.0580982
6.01, 9.984, -0.0125961, 0.0571882
6.02, 9.98388, -0.0120242, 0.0562849
6.03, 9.98377, -0.0114614, 0.0553884
6.04, 9.98366, -0.0109075, 0.0544988
6.05, 9.98355, -0.0103625, 0.0536161
6.06, 9.98346, -0.00982635, 0.0527403
6.07, 9.98336, -0.00929895, 0.0518715
6.08, 9.98328, -0.00878024, 0.0510097
6.09, 9.98319, -0.00827014, 0.0501549
6.1, 9.98312, -0.00776859, 0.0493071
6.11, 9.98304, -0.00727552, 0.0484665
6.12, 9.98297, -0.00679085, 0.047633
6.13, 9.98291, -0.00631452, 0.0468066
6.14, 9.98285, -0.00584646, 0.0459874
6.15, 9.9828, -0.00538658, 0.0451754
6.16, 9.98275, -0.00493483, 0.0443706
6.17, 9.9827, -0.00449112, 0.043573
6.18, 9.98266, -0.00405539, 0.0427826
6.19, 9.98263, -0.00362757, 0.0419995
6.2, 9.9826, -0.00320757, 0.0412237
6.21, 9.98257, -0.00279533, 0.0404551
6.22, 9.98254, -0.00239078, 0.0396939
6.23, 9.98252, -0.00199384, 0.0389399
6.24, 9.98251, -0.00160445, 0.0381931
6.25, 9.9825, -0.00122251, 0.0374537
6.26, 9.98249, -0.000847977, 0.0367216
6.27, 9.98248, -0.000480761, 0.0359968
6.28, 9.98248, -0.000120793, 0.0352793
6.29, 9.98248, 0.000232, 0.0345691
6.3, 9.98249, 0.00057769, 0.0338661
6.31, 9.9825, 0.000916352, 0.0331705
6.32, 9.98251, 0.00124806, 0.0324821
6.33, 9.98253, 0.00157288, 0.031801
6.34, 9.98255, 0.00189089, 0.0311272
6.35, 9.98257, 0.00220216, 0.0304606
6.36, 9.98259, 0.00250676, 0.0298012
6.37, 9.98262, 0.00280478, 0.0291491
6.38, 9.98265, 0.00309627, 0.0285042
6.39, 9.98269, 0.00338131, 0.0278665
6.4, 9.98272, 0.00365997, 0.027236
6.41, 9.98276, 0.00393233, 0.0266126
6.42, 9.9828, 0.00419846, 0.0259964
6.43, 9.98285, 0.00445842, 0.0253873
6.44, 9.9829, 0.0047123, 0.0247853
6.45, 9.98294, 0.00496015, 0.0241904
6.46, 9.983, 0.00520205, 0.0236025
6.47, 9.98305, 0.00543808, 0.0230217
6.48, 9.98311, 0.0056683, 0.0224479
6.49, 9.98317, 0.00589278, 0.0218811
6.5, 9.98323, 0.00611159, 0.0213212
6.51, 9.98329, 0.0063248, 0.0207683
6.52, 9.98336, 0.00653248, 0.0202223
6.53, 9.98342, 0.00673471, 0.0196832
6.54, 9.98349, 0.00693154, 0.0191509
6.55, 9.98356, 0.00712305, 0.0186254
6.56, 9.98364, 0.0073093, 0.0181067
6.57, 9.98371, 0.00749037, 0.0175948
6.58, 9.98379, 0.00766631, 0.0170895
6.59, 9.98387, 0.00783721, 0.016591
6.6, 9.98395, 0.00800312, 0.0160991
6.61, 9.98403, 0.00816411, 0.0156139
6.62, 9.98411, 0.00832025, 0.0151352
6.63, 9.9842, 0.0084716, 0.014663
6.64, 9.98428, 0.00861823, 0.0141974
6.65, 9.98437, 0.00876021, 0.0137383
6.66, 9.98446, 0.00889759, 0.0132855
6.67, 9.98455, 0.00903044, 0.0128392
6.68, 9.98464, 0.00915884, 0.0123993
6.69, 9.98473, 0.00928283, 0.0119656
6.7, 9.98483, 0.00940249, 0.0115383
6.71, 9.98492, 0.00951787, 0.0111171
6.72, 9.98502, 0.00962904, 0.0107022
6.73, 9.98512, 0.00973606, 0.0102935
6.74, 9.98522, 0.009839, 0.0098908
6.75, 9.98531, 0.0099379, 0.00949423
6.76, 9.98542, 0.0100328, 0.00910369
6.77, 9.98552, 0.0101239, 0.00871913
6.78, 9.98562, 0.0102111, 0.00834053
6.79, 9.98572, 0.0102945, 0.00796783
6.8, 9.98583, 0.0103742, 0.00760099
6.81, 9.98593, 0.0104502, 0.00723997
6.82, 9.98604, 0.0105226, 0.00688472
6.83, 9.98614, 0.0105914, 0.00653519
6.84, 9.98625, 0.0106568, 0.00619135
6.85, 9.98635, 0.0107187, 0.00585315
6.86, 9.98646, 0.0107772, 0.00552055
6.87, 9.98657, 0.0108324, 0.00519349
6.88, 9.98668, 0.0108844, 0.00487193
6.89, 9.98679, 0.0109331, 0.00455583
6.9, 9.9869, 0.0109786, 0.00424514
6.91, 9.98701, 0.0110211, 0.00393982
6.92, 9.98712, 0.0110605, 0.00363981
6.93, 9.98723, 0.0110969, 0.00334508
6.94, 9.98734, 0.0111303, 0.00305557
6.95, 9.98745, 0.0111609, 0.00277124
6.96, 9.98757, 0.0111886, 0.00249204
6.97, 9.98768, 0.0112135, 0.00221793
6.98, 9.98779, 0.0112357, 0.00194886
6.99, 9.9879, 0.0112552, 0.00168478
7, 9.98802, 0.011272, 0.00142564
7.01, 9.98813, 0.0112863, 0.0011714
7.02, 9.98824, 0.011298, 0.000922016
7.03, 9.98835, 0.0113072, 0.000677431
7.04, 9.98847, 0.011314, 0.000437602
7.05, 9.98858, 0.0113184, 0.000202483
7.06, 9.98869, 0.0113204, -2.7975e-05
7.07, 9.98881, 0.0113201, -0.000253818
7.08, 9.98892, 0.0113176, -0.000475093
7.09, 9.98903, 0.0113128, -0.000691848
7.1, 9.98915, 0.0113059, -0.000904129
7.11, 9.98926, 0.0112969, -0.00111198
7.12, 9.98937, 0.0112857, -0.00131546
7.13, 9.98948, 0.0112726, -0.0015146
7.14, 9.9896, 0.0112574, -0.00170946
7.15, 9.98971, 0.0112404, -0.00190008
7.16, 9.98982, 0.0112214, -0.0020865
7.17, 9.98993, 0.0112005, -0.00226878
7.18, 9.99005, 0.0111778, -0.00244696
7.19, 9.99016, 0.0111533, -0.00262109
7.2, 9.99027, 0.0111271, -0.00279121
7.21, 9.99038, 0.0110992, -0.00295737
7.22, 9.99049, 0.0110696, -0.00311962
7.23, 9.9906, 0.0110384, -0.00327799
7.24, 9.99071, 0.0110057, -0.00343255
7.25, 9.99082, 0.0109713, -0.00358332
7.26, 9.99093, 0.0109355, -0.00373036
7.27, 9.99104, 0.0108982, -0.00387372
7.28, 9.99115, 0.0108595, -0.00401344
7.29, 9.99126, 0.0108193, -0.00414955
7.3, 9.99136, 0.0107778, -0.00428212
7.31, 9.99147, 0.010735, -0.00441118
7.32, 9.99158, 0.0106909, -0.00453677
7.33, 9.99168, 0.0106455, -0.00465895
7.34, 9.99179, 0.0105989, -0.00477775
7.35, 9.9919, 0.0105512, -0.00489321
7.36, 9.992, 0.0105022, -0.0050054
7.37, 9.9921, 0.0104522, -0.00511433
7.38, 9.99221, 0.010401, -0.00522006
7.39, 9.99231, 0.0103488, -0.00532264
7.4, 9.99242, 0.0102956, -0.0054221
7.41, 9.99252, 0.0102414, -0.00551849
7.42, 9.99262, 0.0101862, -0.00561184
7.43, 9.99272, 0.0101301, -0.0057022
7.44, 9.99282, 0.0100731, -0.00578962
7.45, 9.99292, 0.0100152, -0.00587413
7.46, 9.99302, 0.00995642, -0.00595578
7.47, 9.99312, 0.00989686, -0.0060346
7.48, 9.99322, 0.00983652, -0.00611064
7.49, 9.99332, 0.00977541, -0.00618393
7.5, 9.99341, 0.00971357, -0.00625453
7.51, 9.99351, 0.00965103, -0.00632246
7.52, 9.99361, 0.0095878, -0.00638776
7.53, 9.9937, 0.00952392, -0.00645049
7.54, 9.9938, 0.00945942, -0.00651067
7.55, 9.99389, 0.00939431, -0.00656834
7.56, 9.99398, 0.00932863, -0.00662354
7.57, 9.99408, 0.00926239, -0.00667632
7.58, 9.99417, 0.00919563, -0.00672671
7.59, 9.99426, 0.00912836, -0.00677474
7.6, 9.99435, 0.00906062, -0.00682046
7.61, 9.99444, 0.00899241, -0.0068639
7.62, 9.99453, 0.00892377, -0.00690509
7.63, 9.99462, 0.00885472, -0.00694409
7.64, 9.99471, 0.00878528, -0.00698091
7.65, 9.99479, 0.00871547, -0.0070156
7.66, 9.99488, 0.00864532, -0.0070482
7.67, 9.99496, 0.00857483, -0.00707873
7.68, 9.99505, 0.00850405, -0.00710724
7.69, 9.99513, 0.00843297, -0.00713375
7.7, 9.99522, 0.00836164, -0.00715831
7.71, 9.9953, 0.00829005, -0.00718094
7.72, 9.99538, 0.00821824, -0.00720169
7.73, 9.99546, 0.00814623, -0.00722058
7.74, 9.99554, 0.00807402, -0.00723765
7.75, 9.99562, 0.00800165, -0.00725293
7.76, 9.9957, 0.00792912, -0.00726645
7.77, 9.99578, 0.00785645, -0.00727825
7.78, 9.99586, 0.00778367, -0.00728836
7.79, 9.99594, 0.00771079, -0.00729681
7.8, 9.99601, 0.00763782, -0.00730363
7.81, 9.99609, 0.00756478, -0.00730885
7.82, 9.99616, 0.00749169, -0.00731251
7.83, 9.99624, 0.00741857, -0.00731463
7.84, 9.99631, 0.00734542, -0.00731525
7.85, 9.99638, 0.00727227, -0.00731439
7.86, 9.99646, 0.00719912, -0.00731208
7.87, 9.99653, 0.007126, -0.00730836
7.88, 9.9966, 0.00705292, -0.00730325
7.89, 9.99667, 0.00697989, -0.00729678
7.9, 9.99674, 0.00690692, -0.00728899
7.91, 9.99681, 0.00683403, -0.00727989
7.92, 9.99687, 0.00676123, -0.00726951
7.93, 9.99694, 0.00668854, -0.00725789
7.94, 9.99701, 0.00661596, -0.00724506
7.95, 9.99707, 0.00654351, -0.00723102
7.96, 9.99714, 0.0064712, -0.00721583
7.97, 9.9972, 0.00639904, -0.00719949
7.98, 9.99726, 0.00632704, -0.00718204
7.99, 9.99733, 0.00625522, -0.00716351
8, 9.99739, 0.00618359, -0.00714391
8.01, 9.99745, 0.00611215, -0.00712327
8.02, 9.99751, 0.00604092, -0.00710163
8.03, 9.99757, 0.0059699, -0.00707899
8.04, 9.99763, 0.00589911, -0.00705539
8.05, 9.99769, 0.00582856, -0.00703086
8.06, 9.99774, 0.00575825, -0.00700541
8.07, 9.9978, 0.00568819, -0.00697906
8.08, 9.99786, 0.0056184, -0.00695185
8.09, 9.99791, 0.00554888, -0.00692379
8.1, 9.99797, 0.00547965, -0.00689491
8.11, 9.99802, 0.0054107, -0.00686522
8.12, 9.99808, 0.00534204, -0.00683476
8.13, 9.99813, 0.0052737, -0.00680354
8.14, 9.99818, 0.00520566, -0.00677158
8.15, 9.99823, 0.00513795, -0.00673891
8.16, 9.99828, 0.00507056, -0.00670554
8.17, 9.99833, 0.0050035, -0.0066715
8.18, 9.99838, 0.00493679, -0.0066368
8.19, 9.99843, 0.00487042, -0.00660148
8.2, 9.99848, 0.0048044, -0.00656554
8.21, 9.99853, 0.00473875, -0.006529
8.22, 9.99857, 0.00467346, -0.00649189
8.23, 9.99862, 0.00460854, -0.00645422
8.24, 9.99866, 0.004544, -0.00641602
8.25, 9.99871, 0.00447984, -0.00637729
8.26, 9.99875, 0.00441606, -0.00633807
8.27, 9.9988, 0.00435268, -0.00629836
8.28, 9.99884, 0.0042897, -0.00625819
8.29, 9.99888, 0.00422712, -0.00621757
8.3, 9.99892, 0.00416494, -0.00617651
8.31, 9.99896, 0.00410318, -0.00613505
8.32, 9.999, 0.00404183, -0.00609318
8.33, 9.99904, 0.00398089, -0.00605094
8.34, 9.99908, 0.00392039, -0.00600833
8.35, 9.99912, 0.0038603, -0.00596537
8.36, 9.99916, 0.00380065, -0.00592207
8.37, 9.9992, 0.00374143, -0.00587846
8.38, 9.99923, 0.00368264, -0.00583454
8.39, 9.99927, 0.0036243, -0.00579034
8.4, 9.99931, 0.00356639, -0.00574586
8.41, 9.99934, 0.00350894, -0.00570112
8.42, 9.99938, 0.00345192, -0.00565614
8.43, 9.99941, 0.00339536, -0.00561092
8.44, 9.99944, 0.00333925, -0.00556549
8.45, 9.99948, 0.0032836, -0.00551985
8.46, 9.99951, 0.0032284, -0.00547402
8.47, 9.99954, 0.00317366, -0.00542801
8.48, 9.99957, 0.00311938, -0.00538184
8.49, 9.9996, 0.00306556, -0.00533552
8.5, 9.99963, 0.00301221, -0.00528905
8.51, 9.99966, 0.00295932, -0.00524245
8.52, 9.99969, 0.00290689, -0.00519574
8.53, 9.99972, 0.00285493, -0.00514893
8.54, 9.99975, 0.00280345, -0.00510202
8.55, 9.99978, 0.00275242, -0.00505503
8.56, 9.9998, 0.00270187, -0.00500796
8.57, 9.99983, 0.0026518, -0.00496084
8.58, 9.99985, 0.00260219, -0.00491367
8.59, 9.99988, 0.00255305, -0.00486645
8.6, 9.99991, 0.00250439, -0.00481921
8.61, 9.99993, 0.00245619, -0.00477195
8.62, 9.99995, 0.00240847, -0.00472468
8.63, 9.99998, 0.00236123, -0.00467741
8.64, 10, 0.00231445, -0.00463015
8.65, 10, 0.00226815, -0.00458291
8.66, 10, 0.00222232, -0.0045357
8.67, 10.0001, 0.00217697, -0.00448853
8.68, 10.0001, 0.00213208, -0.0044414
8.69, 10.0001, 0.00208767, -0.00439432
8.7, 10.0001, 0.00204372, -0.00434731
8.71, 10.0001, 0.00200025, -0.00430037
8.72, 10.0002, 0.00195725, -0.00425351
8.73, 10.0002, 0.00191471, -0.00420673
8.74, 10.0002, 0.00187264, -0.00416005
8.75, 10.0002, 0.00183104, -0.00411347
8.76, 10.0002, 0.00178991, -0.004067
8.77, 10.0003, 0.00174924, -0.00402064
8.78, 10.0003, 0.00170903, -0.00397441
8.79, 10.0003, 0.00166929, -0.00392831
8.8, 10.0003, 0.00163, -0.00388234
8.81, 10.0003, 0.00159118, -0.00383652
8.82, 10.0003, 0.00155282, -0.00379085
8.83, 10.0004, 0.00151491, -0.00374533
8.84, 10.0004, 0.00147745, -0.00369997
8.85, 10.0004, 0.00144045, -0.00365478
8.86, 10.0004, 0.00140391, -0.00360976
8.87, 10.0004, 0.00136781, -0.00356492
8.88, 10.0004, 0.00133216, -0.00352027
8.89, 10.0004, 0.00129696, -0.0034758
8.9, 10.0005, 0.0012622, -0.00343153
8.91, 10.0005, 0.00122788, -0.00338746
8.92, 10.0005, 0.00119401, -0.00334359
8.93, 10.0005, 0.00116057, -0.00329993
8.94, 10.0005, 0.00112757, -0.00325648
8.95, 10.0005, 0.00109501, -0.00321325
8.96, 10.0005, 0.00106288, -0.00317024
8.97, 10.0005, 0.00103117, -0.00312746
8.98, 10.0005, 0.0009999, -0.00308491
8.99, 10.0006, 0.000969051, -0.00304259
9, 10.0006, 0.000938625, -0.00300051
9.01, 10.0006, 0.00090862, -0.00295868
9.02, 10.0006, 0.000879033, -0.00291708
9.03, 10.0006, 0.000849862, -0.00287574
9.04, 10.0006, 0.000821105, -0.00283465
9.05, 10.0006, 0.000792758, -0.00279381
9.06, 10.0006, 0.00076482, -0.00275323
9.07, 10.0006, 0.000737288, -0.00271291
9.08, 10.0006, 0.000710159, -0.00267285
9.09, 10.0006, 0.00068343, -0.00263307
9.1, 10.0006, 0.0006571, -0.00259355
9.11, 10.0006, 0.000631164, -0.0025543
9.12, 10.0007, 0.000605621, -0.00251533
9.13, 10.0007, 0.000580468, -0.00247663
9.14, 10.0007, 0.000555702, -0.00243821
9.15, 10.0007, 0.000531319, -0.00240007
9.16, 10.0007, 0.000507319, -0.00236222
9.17, 10.0007, 0.000483697, -0.00232465
9.18, 10.0007, 0.00046045, -0.00228736
9.19, 10.0007, 0.000437576, -0.00225037
9.2, 10.0007, 0.000415073, -0.00221366
9.21, 10.0007, 0.000392936, -0.00217725
9.22, 10.0007, 0.000371164, -0.00214112
9.23, 10.0007, 0.000349752, -0.0021053
9.24, 10.0007, 0.0003287, -0.00206977
9.25, 10.0007, 0.000308002, -0.00203453
9.26, 10.0007, 0.000287657, -0.00199959
9.27, 10.0007, 0.000267661, -0.00196495
9.28, 10.0007, 0.000248011, -0.00193062
9.29, 10.0007, 0.000228705, -0.00189658
9.3, 10.0007, 0.000209739, -0.00186284
9.31, 10.0007, 0.000191111, -0.00182941
9.32, 10.0007, 0.000172817, -0.00179627
9.33, 10.0007, 0.000154854, -0.00176345
9.34, 10.0007, 0.00013722, -0.00173092
9.35, 10.0007, 0.00011991, -0.0016987
9.36, 10.0007, 0.000102923, -0.00166679
9.37, 10.0007, 8.62554e-05, -0.00163517
9.38, 10.0007, 6.99037e-05, -0.00160387
9.39, 10.0007, 5.3865e-05, -0.00157287
9.4, 10.0007, 3.81363e-05, -0.00154217
9.41, 10.0007, 2.27146e-05, -0.00151179
9.42, 10.0007, 7.59671e-06, -0.0014817
9.43, 10.0007, -7.22031e-06, -0.00145192
9.44, 10.0007, -2.17395e-05, -0.00142245
9.45, 10.0007, -3.5964e-05, -0.00139328
9.46, 10.0007, -4.98969e-05, -0.00136442
9.47, 10.0007, -6.3541e-05, -0.00133586
9.48, 10.0007, -7.68996e-05, -0.0013076
9.49, 10.0007, -8.99757e-05, -0.00127965
9.5, 10.0007, -0.000102772, -0.001252
9.51, 10.0007, -0.000115292, -0.00122466
9.52, 10.0007, -0.000127539, -0.00119761
9.53, 10.0007, -0.000139515, -0.00117087
9.54, 10.0007, -0.000151224, -0.00114443
9.55, 10.0007, -0.000162668, -0.00111829
9.56, 10.0007, -0.000173851, -0.00109244
9.57, 10.0007, -0.000184775, -0.0010669
9.58, 10.0007, -0.000195444, -0.00104165
9.59, 10.0007, -0.000205861, -0.0010167
9.6, 10.0007, -0.000216028, -0.000992048
9.61, 10.0007, -0.000225948, -0.000967688
9.62, 10.0007, -0.000235625, -0.000943622
9.63, 10.0007, -0.000245061, -0.000919849
9.64, 10.0007, -0.00025426, -0.000896366
9.65, 10.0007, -0.000263224, -0.000873175
9.66, 10.0007, -0.000271955, -0.000850272
9.67, 10.0007, -0.000280458, -0.000827657
9.68, 10.0007, -0.000288735, -0.00080533
9.69, 10.0007, -0.000296788, -0.000783287
9.7, 10.0007, -0.000304621, -0.000761529
9.71, 10.0007, -0.000312236, -0.000740054
9.72, 10.0007, -0.000319637, -0.00071886
9.73, 10.0007, -0.000326825, -0.000697946
9.74, 10.0007, -0.000333805, -0.000677311
9.75, 10.0007, -0.000340578, -0.000656953
9.76, 10.0007, -0.000347147, -0.000636871
9.77, 10.0007, -0.000353516, -0.000617064
9.78, 10.0007, -0.000359687, -0.000597529
9.79, 10.0007, -0.000365662, -0.000578265
9.8, 10.0007, -0.000371445, -0.000559271
9.81, 10.0006, -0.000377037, -0.000540544
9.82, 10.0006, -0.000382443, -0.000522085
9.83, 10.0006, -0.000387664, -0.00050389
9.84, 10.0006, -0.000392702, -0.000485958
9.85, 10.0006, -0.000397562, -0.000468288
9.86, 10.0006, -0.000402245, -0.000450877
9.87, 10.0006, -0.000406754, -0.000433724
9.88, 10.0006, -0.000411091, -0.000416828
9.89, 10.0006, -0.000415259, -0.000400186
9.9, 10.0006, -0.000419261, -0.000383797
9.91, 10.0006, -0.000423099, -0.000367659
9.92, 10.0006, -0.000426776, -0.000351771
9.93, 10.0006, -0.000430293, -0.000336129
9.94, 10.0006, -0.000433655, -0.000320734
9.95, 10.0006, -0.000436862, -0.000305582
9.96, 10.0006, -0.000439918, -0.000290672
9.97, 10.0006, -0.000442825, -0.000276002
9.98, 10.0006, -0.000445585, -0.00026157
9.99, 10.0006, -0.0004482, -0.000247375
10, 10.0006, -0.000450674, -0.000233414
10.01, 10.0006, -0.000453008, -0.000219685
10.02, 10.0006, -0.000455205, -0.000206187
10.03, 10.0006, -0.000457267, -0.000192918
10.04, 10.0005, -0.000459196, -0.000179876
10.05, 10.0005, -0.000460995, -0.000167059
10.06, 10.0005, -0.000462665, -0.000154464
10.07, 10.0005, -0.00046421, -0.000142091
10.08, 10.0005, -0.000465631, -0.000129936
10.09, 10.0005, -0.00046693, -0.000117999
10.1, 10.0005, -0.00046811, -0.000106277
10.11, 10.0005, -0.000469173, -9.47678e-05
10.12, 10.0005, -0.000470121, -8.347e-05
10.13, 10.0005, -0.000470955, -7.23815e-05
10.14, 10.0005, -0.000471679, -6.15003e-05
10.15, 10.0005, -0.000472294, -5.08244e-05
10.16, 10.0005, -0.000472802, -4.03519e-05
10.17, 10.0005, -0.000473206, -3.00807e-05
10.18, 10.0005, -0.000473507, -2.0009e-05
10.19, 10.0005, -0.000473707, -1.01346e-05
10.2, 10.0005, -0.000473808, -4.55781e-07
10.21, 10.0005, -0.000473813, 9.02959e-06
10.22, 10.0005, -0.000473723, 1.83234e-05
10.23, 10.0005, -0.000473539, 2.74278e-05
10.24, 10.0005, -0.000473265, 3.63445e-05
10.25, 10.0005, -0.000472902, 4.50757e-05
10.26, 10.0004, -0.000472451, 5.36232e-05
10.27, 10.0004, -0.000471915, 6.1989e-05
10.28, 10.0004, -0.000471295, 7.01751e-05
10.29, 10.0004, -0.000470593, 7.81835e-05
10.3, 10.0004, -0.000469811, 8.6016e-05
10.31, 10.0004, -0.000468951, 9.36747e-05
10.32, 10.0004, -0.000468014, 0.000101161
10.33, 10.0004, -0.000467003, 0.000108478
10.34, 10.0004, -0.000465918, 0.000115627
10.35, 10.0004, -0.000464762, 0.00012261
10.36, 10.0004, -0.000463535, 0.000129428
10.37, 10.0004, -0.000462241, 0.000136085
10.38, 10.0004, -0.00046088, 0.00014258
10.39, 10.0004, -0.000459454, 0.000148918
10.4, 10.0004, -0.000457965, 0.000155099
10.41, 10.0004, -0.000456414, 0.000161125
10.42, 10.0004, -0.000454803, 0.000166999
10.43, 10.0004, -0.000453133, 0.000172721
10.44, 10.0004, -0.000451406, 0.000178295
10.45, 10.0004, -0.000449623, 0.000183722
10.46, 10.0004, -0.000447786, 0.000189003
10.47, 10.0003, -0.000445896, 0.000194141
10.48, 10.0003, -0.000443954, 0.000199137
10.49, 10.0003, -0.000441963, 0.000203994
10.5, 10.0003, -0.000439923, 0.000208712
10.51, 10.0003, -0.000437836, 0.000213295
10.52, 10.0003, -0.000435703, 0.000217743
10.53, 10.0003, -0.000433525, 0.000222058
10.54, 10.0003, -0.000431305, 0.000226243
10.55, 10.0003, -0.000429042, 0.000230299
10.56, 10.0003, -0.000426739, 0.000234228
10.57, 10.0003, -0.000424397, 0.000238032
10.58, 10.0003, -0.000422017, 0.000241711
10.59, 10.0003, -0.0004196, 0.000245269
10.6, 10.0003, -0.000417147, 0.000248707
10.61, 10.0003, -0.00041466, 0.000252026
10.62, 10.0003, -0.00041214, 0.000255228
10.63, 10.0003, -0.000409587, 0.000258315
10.64, 10.0003, -0.000407004, 0.000261289
10.65, 10.0003, -0.000404391, 0.000264151
10.66, 10.0003, -0.00040175, 0.000266903
10.67, 10.0003, -0.000399081, 0.000269547
10.68, 10.0003, -0.000396385, 0.000272083
10.69, 10.0003, -0.000393665, 0.000274515
10.7, 10.0003, -0.000390919, 0.000276843
10.71, 10.0002, -0.000388151, 0.000279069
10.72, 10.0002, -0.00038536, 0.000281195
10.73, 10.0002, -0.000382548, 0.000283222
10.74, 10.0002, -0.000379716, 0.000285152
10.75, 10.0002, -0.000376865, 0.000286986
10.76, 10.0002, -0.000373995, 0.000288726
10.77, 10.0002, -0.000371107, 0.000290374
10.78, 10.0002, -0.000368204, 0.000291931
10.79, 10.0002, -0.000365284, 0.000293398
10.8, 10.0002, -0.00036235, 0.000294777
10.81, 10.0002, -0.000359403, 0.000296069
10.82, 10.0002, -0.000356442, 0.000297277
10.83, 10.0002, -0.000353469, 0.000298401
10.84, 10.0002, -0.000350485, 0.000299442
10.85, 10.0002, -0.000347491, 0.000300403
10.86, 10.0002, -0.000344487, 0.000301285
10.87, 10.0002, -0.000341474, 0.000302089
10.88, 10.0002, -0.000338453, 0.000302816
10.89, 10.0002, -0.000335425, 0.000303468
10.9, 10.0002, -0.00033239, 0.000304047
10.91, 10.0002, -0.00032935, 0.000304553
10.92, 10.0002, -0.000326304, 0.000304988
10.93, 10.0002, -0.000323254, 0.000305353
10.94, 10.0002, -0.000320201, 0.00030565
10.95, 10.0002, -0.000317144, 0.00030588
10.96, 10.0002, -0.000314085, 0.000306044
10.97, 10.0002, -0.000311025, 0.000306144
10.98, 10.0002, -0.000307964, 0.00030618
10.99, 10.0002, -0.000304902, 0.000306154
11, 10.0001, -0.00030184, 0.000306068
11.01, 10.0001, -0.00029878, 0.000305922
11.02, 10.0001, -0.00029572, 0.000305718
11.03, 10.0001, -0.000292663, 0.000305457
11.04, 10.0001, -0.000289609, 0.00030514
11.05, 10.0001, -0.000286557, 0.000304769
11.06, 10.0001, -0.00028351, 0.000304343
11.07, 10.0001, -0.000280466, 0.000303866
11.08, 10.0001, -0.000277427, 0.000303337
11.09, 10.0001, -0.000274394, 0.000302758
11.1, 10.0001, -0.000271366, 0.00030213
11.11, 10.0001, -0.000268345, 0.000301455
11.12, 10.0001, -0.000265331, 0.000300732
11.13, 10.0001, -0.000262323, 0.000299964
11.14, 10.0001, -0.000259324, 0.000299151
11.15, 10.0001, -0.000256332, 0.000298295
11.16, 10.0001, -0.000253349, 0.000297396
11.17, 10.0001, -0.000250375, 0.000296456
11.18, 10.0001, -0.000247411, 0.000295475
11.19, 10.0001, -0.000244456, 0.000294454
11.2, 10.0001, -0.000241511, 0.000293395
11.21, 10.0001, -0.000238577, 0.000292299
11.22, 10.0001, -0.000235654, 0.000291166
11.23, 10.0001, -0.000232743, 0.000289998
11.24, 10.0001, -0.000229843, 0.000288795
11.25, 10.0001, -0.000226955, 0.000287558
11.26, 10.0001, -0.000224079, 0.000286288
11.27, 10.0001, -0.000221216, 0.000284987
11.28, 10.0001, -0.000218367, 0.000283654
11.29, 10.0001, -0.00021553, 0.000282292
11.3, 10.0001, -0.000212707, 0.0002809
11.31, 10.0001, -0.000209898, 0.00027948
11.32, 10.0001, -0.000207103, 0.000278033
11.33, 10.0001, -0.000204323, 0.000276558
11.34, 10.0001, -0.000201557, 0.000275058
11.35, 10.0001, -0.000198807, 0.000273533
11.36, 10.0001, -0.000196071, 0.000271984
11.37, 10.0001, -0.000193352, 0.000270411
11.38, 10.0001, -0.000190647, 0.000268816
11.39, 10.0001, -0.000187959, 0.000267199
11.4, 10.0001, -0.000185287, 0.000265561
11.41, 10.0001, -0.000182632, 0.000263902
11.42, 10, -0.000179993, 0.000262224
11.43, 10, -0.00017737, 0.000260527
11.44, 10, -0.000174765, 0.000258812
11.45, 10, -0.000172177, 0.000257079
11.46, 10, -0.000169606, 0.00025533
11.47, 10, -0.000167053, 0.000253564
11.48, 10, -0.000164517, 0.000251783
11.49, 10, -0.000162, 0.000249987
11.5, 10, -0.0001595, 0.000248178
11.51, 10, -0.000157018, 0.000246355
11.52, 10, -0.000154554, 0.000244519
11.53, 10, -0.000152109, 0.00024267
11.54, 10, -0.000149682, 0.000240811
11.55, 10, -0.000147274, 0.00023894
11.56, 10, -0.000144885, 0.000237059
11.57, 10, -0.000142514, 0.000235168
11.58, 10, -0.000140163, 0.000233268
11.59, 10, -0.00013783, 0.000231359
11.6, 10, -0.000135516, 0.000229442
11.61, 10, -0.000133222, 0.000227518
11.62, 10, -0.000130947, 0.000225586
11.63, 10, -0.000128691, 0.000223648
11.64, 10, -0.000126454, 0.000221705
11.65, 10, -0.000124237, 0.000219755
11.66, 10, -0.00012204, 0.000217801
11.67, 10, -0.000119862, 0.000215842
11.68, 10, -0.000117703, 0.000213879
11.69, 10, -0.000115565, 0.000211913
11.7, 10, -0.000113446, 0.000209944
11.71, 10, -0.000111346, 0.000207972
11.72, 10, -0.000109266, 0.000205998
