========================================
Experiment: PID Controller + Spring Mass Damper
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 50.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Ki : 1.0
Kd : 2.0

Plant
-----
Mass : 1.0 kg
Spring Constant : 2.0
Damping Coefficient : 1.0

Observed Results
----------------
- Position converges to the target.
- The steps become shorter and shorter
- Maximum observed position: 10
- PID control is very stabe for spring mass damper

Logs
----
time,position,velocity,controller_output
31.63, 9.99979, 6.66207e-05, 19.9996
31.64, 9.99979, 6.64097e-05, 19.9996
31.65, 9.99979, 6.61993e-05, 19.9996
31.66, 9.99979, 6.59897e-05, 19.9996
31.67, 9.99979, 6.57807e-05, 19.9996
31.68, 9.99979, 6.55723e-05, 19.9996
31.69, 9.99979, 6.53647e-05, 19.9996
31.7, 9.99979, 6.51577e-05, 19.9996
31.71, 9.9998, 6.49513e-05, 19.9996
31.72, 9.9998, 6.47456e-05, 19.9996
31.73, 9.9998, 6.45405e-05, 19.9996
31.74, 9.9998, 6.43361e-05, 19.9996
31.75, 9.9998, 6.41324e-05, 19.9996
31.76, 9.9998, 6.39293e-05, 19.9996
31.77, 9.9998, 6.37268e-05, 19.9996
31.78, 9.9998, 6.3525e-05, 19.9996
31.79, 9.9998, 6.33238e-05, 19.9996
31.8, 9.9998, 6.31232e-05, 19.9996
31.81, 9.9998, 6.29233e-05, 19.9996
31.82, 9.9998, 6.2724e-05, 19.9996
31.83, 9.9998, 6.25254e-05, 19.9996
31.84, 9.9998, 6.23273e-05, 19.9997
31.85, 9.9998, 6.213e-05, 19.9997
31.86, 9.99981, 6.19332e-05, 19.9997
31.87, 9.99981, 6.1737e-05, 19.9997
31.88, 9.99981, 6.15415e-05, 19.9997
31.89, 9.99981, 6.13466e-05, 19.9997
31.9, 9.99981, 6.11523e-05, 19.9997
31.91, 9.99981, 6.09586e-05, 19.9997
31.92, 9.99981, 6.07656e-05, 19.9997
31.93, 9.99981, 6.05731e-05, 19.9997
31.94, 9.99981, 6.03813e-05, 19.9997
31.95, 9.99981, 6.01901e-05, 19.9997
31.96, 9.99981, 5.99994e-05, 19.9997
31.97, 9.99981, 5.98094e-05, 19.9997
31.98, 9.99981, 5.962e-05, 19.9997
31.99, 9.99981, 5.94312e-05, 19.9997
32, 9.99981, 5.92429e-05, 19.9997
32.01, 9.99981, 5.90553e-05, 19.9997
32.02, 9.99981, 5.88683e-05, 19.9997
32.03, 9.99982, 5.86818e-05, 19.9997
32.04, 9.99982, 5.8496e-05, 19.9997
32.05, 9.99982, 5.83107e-05, 19.9997
32.06, 9.99982, 5.8126e-05, 19.9997
32.07, 9.99982, 5.7942e-05, 19.9997
32.08, 9.99982, 5.77585e-05, 19.9997
32.09, 9.99982, 5.75755e-05, 19.9997
32.1, 9.99982, 5.73932e-05, 19.9997
32.11, 9.99982, 5.72114e-05, 19.9997
32.12, 9.99982, 5.70302e-05, 19.9997
32.13, 9.99982, 5.68496e-05, 19.9997
32.14, 9.99982, 5.66696e-05, 19.9997
32.15, 9.99982, 5.64901e-05, 19.9997
32.16, 9.99982, 5.63112e-05, 19.9997
32.17, 9.99982, 5.61328e-05, 19.9997
32.18, 9.99982, 5.5955e-05, 19.9997
32.19, 9.99982, 5.57778e-05, 19.9997
32.2, 9.99982, 5.56012e-05, 19.9997
32.21, 9.99983, 5.54251e-05, 19.9997
32.22, 9.99983, 5.52495e-05, 19.9997
32.23, 9.99983, 5.50746e-05, 19.9997
32.24, 9.99983, 5.49001e-05, 19.9997
32.25, 9.99983, 5.47263e-05, 19.9997
32.26, 9.99983, 5.45529e-05, 19.9997
32.27, 9.99983, 5.43802e-05, 19.9997
32.28, 9.99983, 5.42079e-05, 19.9997
32.29, 9.99983, 5.40363e-05, 19.9997
32.3, 9.99983, 5.38651e-05, 19.9997
32.31, 9.99983, 5.36945e-05, 19.9997
32.32, 9.99983, 5.35245e-05, 19.9997
32.33, 9.99983, 5.3355e-05, 19.9997
32.34, 9.99983, 5.3186e-05, 19.9997
32.35, 9.99983, 5.30175e-05, 19.9997
32.36, 9.99983, 5.28496e-05, 19.9997
32.37, 9.99983, 5.26822e-05, 19.9997
32.38, 9.99983, 5.25154e-05, 19.9997
32.39, 9.99984, 5.23491e-05, 19.9997
32.4, 9.99984, 5.21833e-05, 19.9997
32.41, 9.99984, 5.2018e-05, 19.9997
32.42, 9.99984, 5.18533e-05, 19.9997
32.43, 9.99984, 5.1689e-05, 19.9997
32.44, 9.99984, 5.15253e-05, 19.9997
32.45, 9.99984, 5.13622e-05, 19.9997
32.46, 9.99984, 5.11995e-05, 19.9997
32.47, 9.99984, 5.10373e-05, 19.9997
32.48, 9.99984, 5.08757e-05, 19.9997
32.49, 9.99984, 5.07146e-05, 19.9997
32.5, 9.99984, 5.0554e-05, 19.9997
32.51, 9.99984, 5.03938e-05, 19.9997
32.52, 9.99984, 5.02342e-05, 19.9997
32.53, 9.99984, 5.00751e-05, 19.9997
32.54, 9.99984, 4.99166e-05, 19.9997
32.55, 9.99984, 4.97585e-05, 19.9997
32.56, 9.99984, 4.96009e-05, 19.9997
32.57, 9.99984, 4.94438e-05, 19.9997
32.58, 9.99984, 4.92872e-05, 19.9997
32.59, 9.99985, 4.91311e-05, 19.9997
32.6, 9.99985, 4.89755e-05, 19.9997
32.61, 9.99985, 4.88204e-05, 19.9997
32.62, 9.99985, 4.86658e-05, 19.9997
32.63, 9.99985, 4.85116e-05, 19.9997
32.64, 9.99985, 4.8358e-05, 19.9997
32.65, 9.99985, 4.82048e-05, 19.9997
32.66, 9.99985, 4.80522e-05, 19.9997
32.67, 9.99985, 4.79e-05, 19.9997
32.68, 9.99985, 4.77483e-05, 19.9997
32.69, 9.99985, 4.75971e-05, 19.9997
32.7, 9.99985, 4.74463e-05, 19.9997
32.71, 9.99985, 4.72961e-05, 19.9997
32.72, 9.99985, 4.71463e-05, 19.9997
32.73, 9.99985, 4.69969e-05, 19.9997
32.74, 9.99985, 4.68481e-05, 19.9997
32.75, 9.99985, 4.66997e-05, 19.9997
32.76, 9.99985, 4.65518e-05, 19.9997
32.77, 9.99985, 4.64044e-05, 19.9997
32.78, 9.99985, 4.62574e-05, 19.9997
32.79, 9.99985, 4.61109e-05, 19.9997
32.8, 9.99986, 4.59649e-05, 19.9997
32.81, 9.99986, 4.58193e-05, 19.9997
32.82, 9.99986, 4.56742e-05, 19.9997
32.83, 9.99986, 4.55295e-05, 19.9997
32.84, 9.99986, 4.53854e-05, 19.9997
32.85, 9.99986, 4.52416e-05, 19.9997
32.86, 9.99986, 4.50983e-05, 19.9997
32.87, 9.99986, 4.49555e-05, 19.9997
32.88, 9.99986, 4.48131e-05, 19.9997
32.89, 9.99986, 4.46712e-05, 19.9997
32.9, 9.99986, 4.45297e-05, 19.9998
32.91, 9.99986, 4.43887e-05, 19.9998
32.92, 9.99986, 4.42481e-05, 19.9998
32.93, 9.99986, 4.4108e-05, 19.9998
32.94, 9.99986, 4.39683e-05, 19.9998
32.95, 9.99986, 4.3829e-05, 19.9998
32.96, 9.99986, 4.36902e-05, 19.9998
32.97, 9.99986, 4.35518e-05, 19.9998
32.98, 9.99986, 4.34139e-05, 19.9998
32.99, 9.99986, 4.32764e-05, 19.9998
33, 9.99986, 4.31394e-05, 19.9998
33.01, 9.99986, 4.30027e-05, 19.9998
33.02, 9.99987, 4.28665e-05, 19.9998
33.03, 9.99987, 4.27308e-05, 19.9998
33.04, 9.99987, 4.25954e-05, 19.9998
33.05, 9.99987, 4.24605e-05, 19.9998
33.06, 9.99987, 4.23261e-05, 19.9998
33.07, 9.99987, 4.2192e-05, 19.9998
33.08, 9.99987, 4.20584e-05, 19.9998
33.09, 9.99987, 4.19252e-05, 19.9998
33.1, 9.99987, 4.17924e-05, 19.9998
33.11, 9.99987, 4.166e-05, 19.9998
33.12, 9.99987, 4.15281e-05, 19.9998
33.13, 9.99987, 4.13966e-05, 19.9998
33.14, 9.99987, 4.12655e-05, 19.9998
33.15, 9.99987, 4.11348e-05, 19.9998
33.16, 9.99987, 4.10045e-05, 19.9998
33.17, 9.99987, 4.08746e-05, 19.9998
33.18, 9.99987, 4.07452e-05, 19.9998
33.19, 9.99987, 4.06161e-05, 19.9998
33.2, 9.99987, 4.04875e-05, 19.9998
33.21, 9.99987, 4.03593e-05, 19.9998
33.22, 9.99987, 4.02315e-05, 19.9998
33.23, 9.99987, 4.0104e-05, 19.9998
33.24, 9.99987, 3.9977e-05, 19.9998
33.25, 9.99987, 3.98504e-05, 19.9998
33.26, 9.99987, 3.97242e-05, 19.9998
33.27, 9.99988, 3.95984e-05, 19.9998
33.28, 9.99988, 3.9473e-05, 19.9998
33.29, 9.99988, 3.9348e-05, 19.9998
33.3, 9.99988, 3.92234e-05, 19.9998
33.31, 9.99988, 3.90991e-05, 19.9998
33.32, 9.99988, 3.89753e-05, 19.9998
33.33, 9.99988, 3.88519e-05, 19.9998
33.34, 9.99988, 3.87288e-05, 19.9998
33.35, 9.99988, 3.86062e-05, 19.9998
33.36, 9.99988, 3.84839e-05, 19.9998
33.37, 9.99988, 3.8362e-05, 19.9998
33.38, 9.99988, 3.82405e-05, 19.9998
33.39, 9.99988, 3.81194e-05, 19.9998
33.4, 9.99988, 3.79987e-05, 19.9998
33.41, 9.99988, 3.78783e-05, 19.9998
33.42, 9.99988, 3.77584e-05, 19.9998
33.43, 9.99988, 3.76388e-05, 19.9998
33.44, 9.99988, 3.75196e-05, 19.9998
33.45, 9.99988, 3.74007e-05, 19.9998
33.46, 9.99988, 3.72823e-05, 19.9998
33.47, 9.99988, 3.71642e-05, 19.9998
33.48, 9.99988, 3.70465e-05, 19.9998
33.49, 9.99988, 3.69292e-05, 19.9998
33.5, 9.99988, 3.68122e-05, 19.9998
33.51, 9.99988, 3.66956e-05, 19.9998
33.52, 9.99988, 3.65794e-05, 19.9998
33.53, 9.99989, 3.64636e-05, 19.9998
33.54, 9.99989, 3.63481e-05, 19.9998
33.55, 9.99989, 3.6233e-05, 19.9998
33.56, 9.99989, 3.61182e-05, 19.9998
33.57, 9.99989, 3.60038e-05, 19.9998
33.58, 9.99989, 3.58898e-05, 19.9998
33.59, 9.99989, 3.57761e-05, 19.9998
33.6, 9.99989, 3.56628e-05, 19.9998
33.61, 9.99989, 3.55499e-05, 19.9998
33.62, 9.99989, 3.54373e-05, 19.9998
33.63, 9.99989, 3.53251e-05, 19.9998
33.64, 9.99989, 3.52132e-05, 19.9998
33.65, 9.99989, 3.51017e-05, 19.9998
33.66, 9.99989, 3.49905e-05, 19.9998
33.67, 9.99989, 3.48797e-05, 19.9998
33.68, 9.99989, 3.47692e-05, 19.9998
33.69, 9.99989, 3.46591e-05, 19.9998
33.7, 9.99989, 3.45493e-05, 19.9998
33.71, 9.99989, 3.44399e-05, 19.9998
33.72, 9.99989, 3.43308e-05, 19.9998
33.73, 9.99989, 3.42221e-05, 19.9998
33.74, 9.99989, 3.41137e-05, 19.9998
33.75, 9.99989, 3.40057e-05, 19.9998
33.76, 9.99989, 3.3898e-05, 19.9998
33.77, 9.99989, 3.37906e-05, 19.9998
33.78, 9.99989, 3.36836e-05, 19.9998
33.79, 9.99989, 3.35769e-05, 19.9998
33.8, 9.99989, 3.34706e-05, 19.9998
33.81, 9.99989, 3.33646e-05, 19.9998
33.82, 9.9999, 3.32589e-05, 19.9998
33.83, 9.9999, 3.31536e-05, 19.9998
33.84, 9.9999, 3.30486e-05, 19.9998
33.85, 9.9999, 3.29439e-05, 19.9998
33.86, 9.9999, 3.28396e-05, 19.9998
33.87, 9.9999, 3.27356e-05, 19.9998
33.88, 9.9999, 3.26319e-05, 19.9998
33.89, 9.9999, 3.25285e-05, 19.9998
33.9, 9.9999, 3.24255e-05, 19.9998
33.91, 9.9999, 3.23228e-05, 19.9998
33.92, 9.9999, 3.22205e-05, 19.9998
33.93, 9.9999, 3.21184e-05, 19.9998
33.94, 9.9999, 3.20167e-05, 19.9998
33.95, 9.9999, 3.19153e-05, 19.9998
33.96, 9.9999, 3.18142e-05, 19.9998
33.97, 9.9999, 3.17135e-05, 19.9998
33.98, 9.9999, 3.1613e-05, 19.9998
33.99, 9.9999, 3.15129e-05, 19.9998
34, 9.9999, 3.14131e-05, 19.9998
34.01, 9.9999, 3.13136e-05, 19.9998
34.02, 9.9999, 3.12144e-05, 19.9998
34.03, 9.9999, 3.11156e-05, 19.9998
34.04, 9.9999, 3.1017e-05, 19.9998
34.05, 9.9999, 3.09188e-05, 19.9998
34.06, 9.9999, 3.08209e-05, 19.9998
34.07, 9.9999, 3.07233e-05, 19.9998
34.08, 9.9999, 3.0626e-05, 19.9998
34.09, 9.9999, 3.0529e-05, 19.9998
34.1, 9.9999, 3.04323e-05, 19.9998
34.11, 9.9999, 3.03359e-05, 19.9998
34.12, 9.9999, 3.02398e-05, 19.9998
34.13, 9.99991, 3.0144e-05, 19.9998
34.14, 9.99991, 3.00486e-05, 19.9998
34.15, 9.99991, 2.99534e-05, 19.9998
34.16, 9.99991, 2.98585e-05, 19.9998
34.17, 9.99991, 2.9764e-05, 19.9998
34.18, 9.99991, 2.96697e-05, 19.9998
34.19, 9.99991, 2.95757e-05, 19.9998
34.2, 9.99991, 2.94821e-05, 19.9998
34.21, 9.99991, 2.93887e-05, 19.9998
34.22, 9.99991, 2.92956e-05, 19.9998
34.23, 9.99991, 2.92028e-05, 19.9998
34.24, 9.99991, 2.91104e-05, 19.9998
34.25, 9.99991, 2.90182e-05, 19.9998
34.26, 9.99991, 2.89263e-05, 19.9998
34.27, 9.99991, 2.88346e-05, 19.9998
34.28, 9.99991, 2.87433e-05, 19.9998
34.29, 9.99991, 2.86523e-05, 19.9998
34.3, 9.99991, 2.85616e-05, 19.9998
34.31, 9.99991, 2.84711e-05, 19.9998
34.32, 9.99991, 2.83809e-05, 19.9998
34.33, 9.99991, 2.8291e-05, 19.9998
34.34, 9.99991, 2.82014e-05, 19.9998
34.35, 9.99991, 2.81121e-05, 19.9998
34.36, 9.99991, 2.80231e-05, 19.9998
34.37, 9.99991, 2.79343e-05, 19.9998
34.38, 9.99991, 2.78459e-05, 19.9998
34.39, 9.99991, 2.77577e-05, 19.9998
34.4, 9.99991, 2.76698e-05, 19.9998
34.41, 9.99991, 2.75821e-05, 19.9998
34.42, 9.99991, 2.74948e-05, 19.9998
34.43, 9.99991, 2.74077e-05, 19.9998
34.44, 9.99991, 2.73209e-05, 19.9998
34.45, 9.99991, 2.72344e-05, 19.9998
34.46, 9.99991, 2.71481e-05, 19.9998
34.47, 9.99991, 2.70621e-05, 19.9998
34.48, 9.99992, 2.69764e-05, 19.9998
34.49, 9.99992, 2.6891e-05, 19.9998
34.5, 9.99992, 2.68058e-05, 19.9998
34.51, 9.99992, 2.67209e-05, 19.9999
34.52, 9.99992, 2.66363e-05, 19.9999
34.53, 9.99992, 2.65519e-05, 19.9999
34.54, 9.99992, 2.64679e-05, 19.9999
34.55, 9.99992, 2.6384e-05, 19.9999
34.56, 9.99992, 2.63005e-05, 19.9999
34.57, 9.99992, 2.62172e-05, 19.9999
34.58, 9.99992, 2.61341e-05, 19.9999
34.59, 9.99992, 2.60514e-05, 19.9999
34.6, 9.99992, 2.59689e-05, 19.9999
34.61, 9.99992, 2.58866e-05, 19.9999
34.62, 9.99992, 2.58046e-05, 19.9999
34.63, 9.99992, 2.57229e-05, 19.9999
34.64, 9.99992, 2.56414e-05, 19.9999
34.65, 9.99992, 2.55602e-05, 19.9999
34.66, 9.99992, 2.54793e-05, 19.9999
34.67, 9.99992, 2.53986e-05, 19.9999
34.68, 9.99992, 2.53181e-05, 19.9999
34.69, 9.99992, 2.5238e-05, 19.9999
34.7, 9.99992, 2.5158e-05, 19.9999
34.71, 9.99992, 2.50784e-05, 19.9999
34.72, 9.99992, 2.49989e-05, 19.9999
34.73, 9.99992, 2.49198e-05, 19.9999
34.74, 9.99992, 2.48408e-05, 19.9999
34.75, 9.99992, 2.47622e-05, 19.9999
34.76, 9.99992, 2.46837e-05, 19.9999
34.77, 9.99992, 2.46056e-05, 19.9999
34.78, 9.99992, 2.45276e-05, 19.9999
34.79, 9.99992, 2.44499e-05, 19.9999
34.8, 9.99992, 2.43725e-05, 19.9999
34.81, 9.99992, 2.42953e-05, 19.9999
34.82, 9.99992, 2.42184e-05, 19.9999
34.83, 9.99992, 2.41417e-05, 19.9999
34.84, 9.99992, 2.40652e-05, 19.9999
34.85, 9.99992, 2.3989e-05, 19.9999
34.86, 9.99992, 2.3913e-05, 19.9999
34.87, 9.99992, 2.38373e-05, 19.9999
34.88, 9.99993, 2.37618e-05, 19.9999
34.89, 9.99993, 2.36865e-05, 19.9999
34.9, 9.99993, 2.36115e-05, 19.9999
34.91, 9.99993, 2.35367e-05, 19.9999
34.92, 9.99993, 2.34622e-05, 19.9999
34.93, 9.99993, 2.33879e-05, 19.9999
34.94, 9.99993, 2.33138e-05, 19.9999
34.95, 9.99993, 2.324e-05, 19.9999
34.96, 9.99993, 2.31664e-05, 19.9999
34.97, 9.99993, 2.3093e-05, 19.9999
34.98, 9.99993, 2.30199e-05, 19.9999
34.99, 9.99993, 2.2947e-05, 19.9999
35, 9.99993, 2.28743e-05, 19.9999
35.01, 9.99993, 2.28018e-05, 19.9999
35.02, 9.99993, 2.27296e-05, 19.9999
35.03, 9.99993, 2.26576e-05, 19.9999
35.04, 9.99993, 2.25859e-05, 19.9999
35.05, 9.99993, 2.25144e-05, 19.9999
35.06, 9.99993, 2.24431e-05, 19.9999
35.07, 9.99993, 2.2372e-05, 19.9999
35.08, 9.99993, 2.23011e-05, 19.9999
35.09, 9.99993, 2.22305e-05, 19.9999
35.1, 9.99993, 2.21601e-05, 19.9999
35.11, 9.99993, 2.20899e-05, 19.9999
35.12, 9.99993, 2.20199e-05, 19.9999
35.13, 9.99993, 2.19502e-05, 19.9999
35.14, 9.99993, 2.18807e-05, 19.9999
35.15, 9.99993, 2.18114e-05, 19.9999
35.16, 9.99993, 2.17423e-05, 19.9999
35.17, 9.99993, 2.16734e-05, 19.9999
35.18, 9.99993, 2.16048e-05, 19.9999
35.19, 9.99993, 2.15364e-05, 19.9999
35.2, 9.99993, 2.14682e-05, 19.9999
35.21, 9.99993, 2.14002e-05, 19.9999
35.22, 9.99993, 2.13324e-05, 19.9999
35.23, 9.99993, 2.12648e-05, 19.9999
35.24, 9.99993, 2.11975e-05, 19.9999
35.25, 9.99993, 2.11304e-05, 19.9999
35.26, 9.99993, 2.10634e-05, 19.9999
35.27, 9.99993, 2.09967e-05, 19.9999
35.28, 9.99993, 2.09302e-05, 19.9999
35.29, 9.99993, 2.08639e-05, 19.9999
35.3, 9.99993, 2.07979e-05, 19.9999
35.31, 9.99993, 2.0732e-05, 19.9999
35.32, 9.99993, 2.06663e-05, 19.9999
35.33, 9.99994, 2.06009e-05, 19.9999
35.34, 9.99994, 2.05356e-05, 19.9999
35.35, 9.99994, 2.04706e-05, 19.9999
35.36, 9.99994, 2.04058e-05, 19.9999
35.37, 9.99994, 2.03411e-05, 19.9999
35.38, 9.99994, 2.02767e-05, 19.9999
35.39, 9.99994, 2.02125e-05, 19.9999
35.4, 9.99994, 2.01485e-05, 19.9999
35.41, 9.99994, 2.00847e-05, 19.9999
35.42, 9.99994, 2.00211e-05, 19.9999
35.43, 9.99994, 1.99577e-05, 19.9999
35.44, 9.99994, 1.98945e-05, 19.9999
35.45, 9.99994, 1.98314e-05, 19.9999
35.46, 9.99994, 1.97686e-05, 19.9999
35.47, 9.99994, 1.9706e-05, 19.9999
35.48, 9.99994, 1.96436e-05, 19.9999
35.49, 9.99994, 1.95814e-05, 19.9999
35.5, 9.99994, 1.95194e-05, 19.9999
35.51, 9.99994, 1.94576e-05, 19.9999
35.52, 9.99994, 1.93959e-05, 19.9999
35.53, 9.99994, 1.93345e-05, 19.9999
35.54, 9.99994, 1.92733e-05, 19.9999
35.55, 9.99994, 1.92122e-05, 19.9999
35.56, 9.99994, 1.91514e-05, 19.9999
35.57, 9.99994, 1.90907e-05, 19.9999
35.58, 9.99994, 1.90303e-05, 19.9999
35.59, 9.99994, 1.897e-05, 19.9999
35.6, 9.99994, 1.89099e-05, 19.9999
35.61, 9.99994, 1.885e-05, 19.9999
35.62, 9.99994, 1.87903e-05, 19.9999
35.63, 9.99994, 1.87308e-05, 19.9999
35.64, 9.99994, 1.86715e-05, 19.9999
35.65, 9.99994, 1.86124e-05, 19.9999
35.66, 9.99994, 1.85534e-05, 19.9999
35.67, 9.99994, 1.84947e-05, 19.9999
35.68, 9.99994, 1.84361e-05, 19.9999
35.69, 9.99994, 1.83777e-05, 19.9999
35.7, 9.99994, 1.83195e-05, 19.9999
35.71, 9.99994, 1.82615e-05, 19.9999
35.72, 9.99994, 1.82036e-05, 19.9999
35.73, 9.99994, 1.8146e-05, 19.9999
35.74, 9.99994, 1.80885e-05, 19.9999
35.75, 9.99994, 1.80312e-05, 19.9999
35.76, 9.99994, 1.79741e-05, 19.9999
35.77, 9.99994, 1.79172e-05, 19.9999
35.78, 9.99994, 1.78605e-05, 19.9999
35.79, 9.99994, 1.78039e-05, 19.9999
35.8, 9.99994, 1.77475e-05, 19.9999
35.81, 9.99994, 1.76913e-05, 19.9999
35.82, 9.99994, 1.76353e-05, 19.9999
35.83, 9.99994, 1.75794e-05, 19.9999
35.84, 9.99994, 1.75237e-05, 19.9999
35.85, 9.99995, 1.74682e-05, 19.9999
35.86, 9.99995, 1.74129e-05, 19.9999
35.87, 9.99995, 1.73578e-05, 19.9999
35.88, 9.99995, 1.73028e-05, 19.9999
35.89, 9.99995, 1.7248e-05, 19.9999
35.9, 9.99995, 1.71934e-05, 19.9999
35.91, 9.99995, 1.71389e-05, 19.9999
35.92, 9.99995, 1.70846e-05, 19.9999
35.93, 9.99995, 1.70305e-05, 19.9999
35.94, 9.99995, 1.69766e-05, 19.9999
35.95, 9.99995, 1.69228e-05, 19.9999
35.96, 9.99995, 1.68692e-05, 19.9999
35.97, 9.99995, 1.68158e-05, 19.9999
35.98, 9.99995, 1.67625e-05, 19.9999
35.99, 9.99995, 1.67095e-05, 19.9999
36, 9.99995, 1.66565e-05, 19.9999
36.01, 9.99995, 1.66038e-05, 19.9999
36.02, 9.99995, 1.65512e-05, 19.9999
36.03, 9.99995, 1.64988e-05, 19.9999
36.04, 9.99995, 1.64465e-05, 19.9999
36.05, 9.99995, 1.63944e-05, 19.9999
36.06, 9.99995, 1.63425e-05, 19.9999
36.07, 9.99995, 1.62908e-05, 19.9999
36.08, 9.99995, 1.62392e-05, 19.9999
36.09, 9.99995, 1.61877e-05, 19.9999
36.1, 9.99995, 1.61365e-05, 19.9999
36.11, 9.99995, 1.60854e-05, 19.9999
36.12, 9.99995, 1.60344e-05, 19.9999
36.13, 9.99995, 1.59836e-05, 19.9999
36.14, 9.99995, 1.5933e-05, 19.9999
36.15, 9.99995, 1.58826e-05, 19.9999
36.16, 9.99995, 1.58323e-05, 19.9999
36.17, 9.99995, 1.57821e-05, 19.9999
36.18, 9.99995, 1.57321e-05, 19.9999
36.19, 9.99995, 1.56823e-05, 19.9999
36.2, 9.99995, 1.56326e-05, 19.9999
36.21, 9.99995, 1.55831e-05, 19.9999
36.22, 9.99995, 1.55338e-05, 19.9999
36.23, 9.99995, 1.54846e-05, 19.9999
36.24, 9.99995, 1.54355e-05, 19.9999
36.25, 9.99995, 1.53866e-05, 19.9999
36.26, 9.99995, 1.53379e-05, 19.9999
36.27, 9.99995, 1.52893e-05, 19.9999
36.28, 9.99995, 1.52409e-05, 19.9999
36.29, 9.99995, 1.51926e-05, 19.9999
36.3, 9.99995, 1.51445e-05, 19.9999
36.31, 9.99995, 1.50966e-05, 19.9999
36.32, 9.99995, 1.50488e-05, 19.9999
36.33, 9.99995, 1.50011e-05, 19.9999
36.34, 9.99995, 1.49536e-05, 19.9999
36.35, 9.99995, 1.49062e-05, 19.9999
36.36, 9.99995, 1.4859e-05, 19.9999
36.37, 9.99995, 1.4812e-05, 19.9999
36.38, 9.99995, 1.4765e-05, 19.9999
36.39, 9.99995, 1.47183e-05, 19.9999
36.4, 9.99995, 1.46717e-05, 19.9999
36.41, 9.99995, 1.46252e-05, 19.9999
36.42, 9.99995, 1.45789e-05, 19.9999
36.43, 9.99995, 1.45327e-05, 19.9999
36.44, 9.99995, 1.44867e-05, 19.9999
36.45, 9.99995, 1.44408e-05, 19.9999
36.46, 9.99995, 1.43951e-05, 19.9999
36.47, 9.99995, 1.43495e-05, 19.9999
36.48, 9.99995, 1.4304e-05, 19.9999
36.49, 9.99996, 1.42587e-05, 19.9999
36.5, 9.99996, 1.42136e-05, 19.9999
36.51, 9.99996, 1.41686e-05, 19.9999
36.52, 9.99996, 1.41237e-05, 19.9999
36.53, 9.99996, 1.4079e-05, 19.9999
36.54, 9.99996, 1.40344e-05, 19.9999
36.55, 9.99996, 1.39899e-05, 19.9999
36.56, 9.99996, 1.39456e-05, 19.9999
36.57, 9.99996, 1.39014e-05, 19.9999
36.58, 9.99996, 1.38574e-05, 19.9999
36.59, 9.99996, 1.38135e-05, 19.9999
36.6, 9.99996, 1.37698e-05, 19.9999
36.61, 9.99996, 1.37262e-05, 19.9999
36.62, 9.99996, 1.36827e-05, 19.9999
36.63, 9.99996, 1.36394e-05, 19.9999
36.64, 9.99996, 1.35962e-05, 19.9999
36.65, 9.99996, 1.35531e-05, 19.9999
36.66, 9.99996, 1.35102e-05, 19.9999
36.67, 9.99996, 1.34674e-05, 19.9999
36.68, 9.99996, 1.34247e-05, 19.9999
36.69, 9.99996, 1.33822e-05, 19.9999
36.7, 9.99996, 1.33398e-05, 19.9999
36.71, 9.99996, 1.32976e-05, 19.9999
36.72, 9.99996, 1.32555e-05, 19.9999
36.73, 9.99996, 1.32135e-05, 19.9999
36.74, 9.99996, 1.31716e-05, 19.9999
36.75, 9.99996, 1.31299e-05, 19.9999
36.76, 9.99996, 1.30884e-05, 19.9999
36.77, 9.99996, 1.30469e-05, 19.9999
36.78, 9.99996, 1.30056e-05, 19.9999
36.79, 9.99996, 1.29644e-05, 19.9999
36.8, 9.99996, 1.29233e-05, 19.9999
36.81, 9.99996, 1.28824e-05, 19.9999
36.82, 9.99996, 1.28416e-05, 19.9999
36.83, 9.99996, 1.28009e-05, 19.9999
36.84, 9.99996, 1.27604e-05, 19.9999
36.85, 9.99996, 1.272e-05, 19.9999
36.86, 9.99996, 1.26797e-05, 19.9999
36.87, 9.99996, 1.26395e-05, 19.9999
36.88, 9.99996, 1.25995e-05, 19.9999
36.89, 9.99996, 1.25596e-05, 19.9999
36.9, 9.99996, 1.25198e-05, 19.9999
36.91, 9.99996, 1.24802e-05, 19.9999
36.92, 9.99996, 1.24406e-05, 19.9999
36.93, 9.99996, 1.24012e-05, 19.9999
36.94, 9.99996, 1.2362e-05, 19.9999
36.95, 9.99996, 1.23228e-05, 19.9999
36.96, 9.99996, 1.22838e-05, 19.9999
36.97, 9.99996, 1.22449e-05, 19.9999
36.98, 9.99996, 1.22061e-05, 19.9999
36.99, 9.99996, 1.21674e-05, 19.9999
37, 9.99996, 1.21289e-05, 19.9999
37.01, 9.99996, 1.20905e-05, 19.9999
37.02, 9.99996, 1.20522e-05, 19.9999
37.03, 9.99996, 1.2014e-05, 19.9999
37.04, 9.99996, 1.1976e-05, 19.9999
37.05, 9.99996, 1.19381e-05, 19.9999
37.06, 9.99996, 1.19002e-05, 19.9999
37.07, 9.99996, 1.18626e-05, 19.9999
37.08, 9.99996, 1.1825e-05, 19.9999
37.09, 9.99996, 1.17875e-05, 19.9999
37.1, 9.99996, 1.17502e-05, 19.9999
37.11, 9.99996, 1.1713e-05, 19.9999
37.12, 9.99996, 1.16759e-05, 19.9999
37.13, 9.99996, 1.16389e-05, 19.9999
